SortType,Threads,OuterOrOnlyMethod,InnerMethod,SortLength,SortThreshold,SortTime,Run
serial,1,Bitonic,Insertion,1048576,4096,0.294366,1
serial,1,Bitonic,Insertion,1048576,32,0.338252,1
serial,1,Bitonic,Insertion,1048576,64,0.335016,1
serial,1,Bitonic,Insertion,1048576,16,0.344182,1
serial,1,Bitonic,Insertion,900000,20,0.855562,1
serial,1,Bitonic,Insertion,1048576,6000,0.377191,1
serial,1,Bitonic,Insertion,1048576,5000,0.377936,1
serial,1,Bitonic,Insertion,1048576,7000,0.377783,1
serial,1,Bitonic,Insertion,1048576,8000,0.376707,1
serial,1,Bitonic,Insertion,1048576,8192,0.374213,1
serial,1,Bitonic,Insertion,1000000,50,0.776159,1
serial,1,Bitonic,Insertion,1048576,10000,0.484061,1
serial,1,Bitonic,Insertion,1048576,9000,0.484226,1
serial,1,Bitonic,Insertion,1048576,16384,0.460791,1
serial,1,Bitonic,Insertion,1048576,20,0.657103,1
serial,1,Bitonic,Insertion,1048576,4000,0.560917,1
serial,1,Bitonic,Insertion,900000,16384,0.911011,1
serial,1,Bitonic,Insertion,1000000,16384,0.940025,1
serial,1,Bitonic,Insertion,10000000,800,3.27846,1
serial,1,Bitonic,Insertion,10000000,1000,3.27745,1
serial,1,Bitonic,Insertion,10000000,500,3.34013,1
serial,1,Bitonic,Insertion,10000000,900,3.33397,1
serial,1,Bitonic,Insertion,10000000,80,3.46432,1
serial,1,Bitonic,Insertion,10000000,700,3.41729,1
serial,1,Bitonic,Insertion,10000000,400,3.4472,1
serial,1,Bitonic,Insertion,10000000,1024,3.33492,1
serial,1,Bitonic,Insertion,10000000,300,3.47098,1
serial,1,Bitonic,Insertion,10000000,2000,3.40501,1
serial,1,Bitonic,Insertion,10000000,70,3.51129,1
serial,1,Bitonic,Insertion,10000000,60,3.51579,1
serial,1,Bitonic,Insertion,10000000,600,3.48078,1
serial,1,Bitonic,Insertion,10000000,4000,3.42031,1
serial,1,Bitonic,Insertion,10000000,200,3.51428,1
serial,1,Bitonic,Insertion,10000000,512,3.38404,1
serial,1,Bitonic,Insertion,10000000,2048,3.38151,1
serial,1,Bitonic,Insertion,10000000,20,3.57767,1
serial,1,Bitonic,Insertion,10000000,30,3.58286,1
serial,1,Bitonic,Insertion,10000000,256,3.47333,1
serial,1,Bitonic,Insertion,10000000,40,3.64403,1
serial,1,Bitonic,Insertion,10000000,100,3.62621,1
serial,1,Bitonic,Insertion,10000000,128,3.51718,1
serial,1,Bitonic,Insertion,10000000,10,3.73165,1
serial,1,Bitonic,Insertion,10000000,64,3.5697,1
serial,1,Bitonic,Insertion,10000000,90,3.71498,1
serial,1,Bitonic,Insertion,10000000,50,3.74125,1
serial,1,Bitonic,Insertion,10000000,32,3.64356,1
serial,1,Bitonic,Insertion,10000000,3000,3.66234,1
serial,1,Bitonic,Insertion,10000000,16,3.73449,1
serial,1,Bitonic,Insertion,10000000,4096,3.72214,1
serial,1,Bitonic,Insertion,10000000,6000,4.26337,1
serial,1,Bitonic,Insertion,10000000,5000,4.32857,1
serial,1,Bitonic,Insertion,10000000,7000,4.33072,1
serial,1,Bitonic,Insertion,10000000,8000,4.3287,1
serial,1,Bitonic,Insertion,10000000,9000,4.32672,1
serial,1,Bitonic,Insertion,10000000,8192,4.31929,1
serial,1,Bitonic,Insertion,10000000,16384,5.13174,1
serial,1,Bitonic,Insertion,10000000,10000,5.20802,1
serial,1,Merge,std::sort,20,20,0.000124845,1
serial,1,Merge,std::sort,50,30,0.000119926,1
serial,1,Merge,std::sort,32,30,0.000103905,1
serial,1,Merge,std::sort,70,64,7.684e-06,1
serial,1,Merge,std::sort,80,50,1.8655e-05,1
serial,1,Merge,std::sort,32,10,0.000148188,1
serial,1,Merge,std::sort,80,70,6.663e-06,1
serial,1,Merge,std::sort,80,16,3.487e-06,1
serial,1,Merge,std::sort,50,20,0.00014387,1
serial,1,Merge,std::sort,64,64,2.595e-06,1
serial,1,Merge,std::sort,80,32,2.585e-06,1
serial,1,Merge,std::sort,80,60,4.208e-06,1
serial,1,Merge,std::sort,60,32,2.845e-06,1
serial,1,Merge,std::sort,70,60,8.085e-06,1
serial,1,Merge,std::sort,64,60,8.5711e-05,1
serial,1,Merge,std::sort,64,40,0.000111679,1
serial,1,Merge,std::sort,16,10,0.000129664,1
serial,1,Merge,std::sort,90,50,3.166e-06,1
serial,1,Merge,std::sort,90,70,4.93e-06,1
serial,1,Merge,std::sort,90,16,4.097e-06,1
serial,1,Merge,std::sort,90,40,6.182e-06,1
serial,1,Merge,std::sort,90,32,3.787e-06,1
serial,1,Merge,std::sort,70,32,3.757e-06,1
serial,1,Merge,std::sort,90,64,1.723e-06,1
serial,1,Merge,std::sort,64,30,0.000123673,1
serial,1,Merge,std::sort,60,20,0.000124544,1
serial,1,Merge,std::sort,60,10,0.000130876,1
serial,1,Merge,std::sort,60,40,0.000117741,1
serial,1,Merge,std::sort,64,20,0.000124223,1
serial,1,Merge,std::sort,60,30,0.000124514,1
serial,1,Merge,std::sort,60,60,0.000119104,1
serial,1,Merge,std::sort,100,50,4.589e-06,1
serial,1,Merge,std::sort,100,60,3.807e-06,1
serial,1,Merge,std::sort,100,70,3.807e-06,1
serial,1,Merge,std::sort,100,80,3.677e-06,1
serial,1,Merge,std::sort,60,50,0.000119113,1
serial,1,Merge,std::sort,100,90,3.867e-06,1
serial,1,Merge,std::sort,100,100,3.637e-06,1
serial,1,Merge,std::sort,100,64,2.525e-06,1
serial,1,Merge,std::sort,100,16,4.098e-06,1
serial,1,Merge,std::sort,100,32,4.298e-06,1
serial,1,Merge,std::sort,90,90,4.328e-06,1
serial,1,Merge,std::sort,90,80,6.082e-06,1
serial,1,Merge,std::sort,50,50,6.973e-06,1
serial,1,Merge,std::sort,64,50,0.00011223,1
serial,1,Merge,std::sort,70,10,2.5107e-05,1
serial,1,Merge,std::sort,128,30,8.987e-06,1
serial,1,Merge,std::sort,128,40,5.41e-06,1
serial,1,Merge,std::sort,128,32,5.781e-06,1
serial,1,Merge,std::sort,50,40,0.000128051,1
serial,1,Merge,std::sort,128,100,4.689e-06,1
serial,1,Merge,std::sort,128,60,5.1e-06,1
serial,1,Merge,std::sort,128,80,7.283e-06,1
serial,1,Merge,std::sort,128,20,8.656e-06,1
serial,1,Merge,std::sort,128,70,4.819e-06,1
serial,1,Merge,std::sort,128,128,4.418e-06,1
serial,1,Merge,std::sort,128,10,6.832e-06,1
serial,1,Merge,std::sort,128,50,5.28e-06,1
serial,1,Merge,std::sort,200,10,1.5689e-05,1
serial,1,Merge,std::sort,200,20,1.1482e-05,1
serial,1,Merge,std::sort,128,16,7.364e-06,1
serial,1,Merge,std::sort,128,64,5.661e-06,1
serial,1,Merge,std::sort,80,30,1.0991e-05,1
serial,1,Merge,std::sort,200,32,8.065e-06,1
serial,1,Merge,std::sort,200,40,1.2112e-05,1
serial,1,Merge,std::sort,200,128,8.737e-06,1
serial,1,Merge,std::sort,128,90,4.708e-06,1
serial,1,Merge,std::sort,200,30,9.367e-06,1
serial,1,Merge,std::sort,200,64,9.488e-06,1
serial,1,Merge,std::sort,70,16,1.6671e-05,1
serial,1,Merge,std::sort,256,10,1.1371e-05,1
serial,1,Merge,std::sort,200,16,8.466e-06,1
serial,1,Merge,std::sort,200,50,1.1161e-05,1
serial,1,Merge,std::sort,200,80,8.836e-06,1
serial,1,Merge,std::sort,200,100,7.544e-06,1
serial,1,Merge,std::sort,200,70,7.664e-06,1
serial,1,Merge,std::sort,256,100,1.1983e-05,1
serial,1,Merge,std::sort,200,90,9.598e-06,1
serial,1,Merge,std::sort,200,200,8.747e-06,1
serial,1,Merge,std::sort,200,60,8.896e-06,1
serial,1,Merge,std::sort,256,128,5.059e-06,1
serial,1,Merge,std::sort,256,200,9.979e-06,1
serial,1,Merge,std::sort,256,16,1.4747e-05,1
serial,1,Merge,std::sort,256,32,1.0901e-05,1
serial,1,Merge,std::sort,100,20,4.298e-06,1
serial,1,Merge,std::sort,256,70,1.1431e-05,1
serial,1,Merge,std::sort,256,30,1.2042e-05,1
serial,1,Merge,std::sort,256,50,1.4407e-05,1
serial,1,Merge,std::sort,256,60,1.2413e-05,1
serial,1,Merge,std::sort,256,40,1.0539e-05,1
serial,1,Merge,std::sort,256,90,8.035e-06,1
serial,1,Merge,std::sort,256,80,1.3375e-05,1
serial,1,Merge,std::sort,256,20,1.2163e-05,1
serial,1,Merge,std::sort,256,64,1.1822e-05,1
serial,1,Merge,std::sort,256,256,1.107e-05,1
serial,1,Merge,std::sort,100,40,4.208e-06,1
serial,1,Merge,std::sort,100,10,5.41e-06,1
serial,1,Merge,std::sort,100,30,4.238e-06,1
serial,1,Merge,std::sort,300,10,1.9286e-05,1
serial,1,Merge,std::sort,300,20,1.6341e-05,1
serial,1,Merge,std::sort,300,40,1.4938e-05,1
serial,1,Merge,std::sort,300,60,1.4627e-05,1
serial,1,Merge,std::sort,300,50,1.5649e-05,1
serial,1,Merge,std::sort,300,30,1.606e-05,1
serial,1,Merge,std::sort,50,10,2.705e-06,1
serial,1,Merge,std::sort,80,20,7.9028e-05,1
serial,1,Merge,std::sort,300,90,1.3335e-05,1
serial,1,Merge,std::sort,300,128,1.3846e-05,1
serial,1,Merge,std::sort,300,256,1.3035e-05,1
serial,1,Merge,std::sort,300,64,1.8875e-05,1
serial,1,Merge,std::sort,300,300,1.3485e-05,1
serial,1,Merge,std::sort,300,16,1.3305e-05,1
serial,1,Merge,std::sort,300,100,1.4347e-05,1
serial,1,Merge,std::sort,300,80,1.3876e-05,1
serial,1,Merge,std::sort,300,32,1.594e-05,1
serial,1,Merge,std::sort,300,200,1.3155e-05,1
serial,1,Merge,std::sort,300,70,1.6051e-05,1
serial,1,Merge,std::sort,400,100,1.6731e-05,1
serial,1,Merge,std::sort,400,200,1.593e-05,1
serial,1,Merge,std::sort,400,400,1.7823e-05,1
serial,1,Merge,std::sort,400,60,1.7963e-05,1
serial,1,Merge,std::sort,400,80,1.8505e-05,1
serial,1,Merge,std::sort,400,90,1.9066e-05,1
serial,1,Merge,std::sort,400,70,1.7373e-05,1
serial,1,Merge,std::sort,400,40,2.3043e-05,1
serial,1,Merge,std::sort,400,50,2.139e-05,1
serial,1,Merge,std::sort,400,16,2.2362e-05,1
serial,1,Merge,std::sort,400,300,1.7684e-05,1
serial,1,Merge,std::sort,400,128,1.4107e-05,1
serial,1,Merge,std::sort,400,256,1.8144e-05,1
serial,1,Merge,std::sort,400,64,2.0428e-05,1
serial,1,Merge,std::sort,400,32,1.8585e-05,1
serial,1,Merge,std::sort,400,10,2.5327e-05,1
serial,1,Merge,std::sort,400,20,2.119e-05,1
serial,1,Merge,std::sort,400,30,2.0679e-05,1
serial,1,Merge,std::sort,50,32,0.0001337,1
serial,1,Merge,std::sort,50,16,8.0371e-05,1
serial,1,Merge,std::sort,64,16,0.000148188,1
serial,1,Merge,std::sort,70,50,3.487e-06,1
serial,1,Merge,std::sort,40,20,0.000158087,1
serial,1,Merge,std::sort,70,70,8.5701e-05,1
serial,1,Merge,std::sort,40,30,0.000123121,1
serial,1,Merge,std::sort,500,20,2.7832e-05,1
serial,1,Merge,std::sort,80,10,4.0606e-05,1
serial,1,Merge,std::sort,30,16,1.663e-06,1
serial,1,Merge,std::sort,64,10,0.000139922,1
serial,1,Merge,std::sort,500,50,2.2512e-05,1
serial,1,Merge,std::sort,500,60,2.3764e-05,1
serial,1,Merge,std::sort,500,80,2.663e-05,1
serial,1,Merge,std::sort,500,90,2.6199e-05,1
serial,1,Merge,std::sort,500,32,2.127e-05,1
serial,1,Merge,std::sort,500,10,3.2902e-05,1
serial,1,Merge,std::sort,500,30,2.8794e-05,1
serial,1,Merge,std::sort,500,500,2.5177e-05,1
serial,1,Merge,std::sort,500,70,2.4356e-05,1
serial,1,Merge,std::sort,500,200,2.5168e-05,1
serial,1,Merge,std::sort,500,128,2.5267e-05,1
serial,1,Merge,std::sort,500,64,2.709e-05,1
serial,1,Merge,std::sort,500,256,2.4616e-05,1
serial,1,Merge,std::sort,500,400,2.4837e-05,1
serial,1,Merge,std::sort,500,300,2.4376e-05,1
serial,1,Merge,std::sort,500,100,2.7061e-05,1
serial,1,Merge,std::sort,500,40,2.677e-05,1
serial,1,Merge,std::sort,500,16,3.2661e-05,1
serial,1,Merge,std::sort,512,40,2.4977e-05,1
serial,1,Merge,std::sort,512,60,2.5227e-05,1
serial,1,Merge,std::sort,512,50,2.6049e-05,1
serial,1,Merge,std::sort,512,200,2.4055e-05,1
serial,1,Merge,std::sort,512,100,2.671e-05,1
serial,1,Merge,std::sort,512,90,2.136e-05,1
serial,1,Merge,std::sort,512,80,2.5718e-05,1
serial,1,Merge,std::sort,512,32,2.1701e-05,1
serial,1,Merge,std::sort,512,20,3.0417e-05,1
serial,1,Merge,std::sort,512,10,3.4014e-05,1
serial,1,Merge,std::sort,512,30,3.0387e-05,1
serial,1,Merge,std::sort,512,512,2.2402e-05,1
serial,1,Merge,std::sort,512,256,1.8786e-05,1
serial,1,Merge,std::sort,512,128,2.3905e-05,1
serial,1,Merge,std::sort,512,64,2.4626e-05,1
serial,1,Merge,std::sort,512,16,2.4937e-05,1
serial,1,Merge,std::sort,512,70,2.3154e-05,1
serial,1,Merge,std::sort,512,400,2.2172e-05,1
serial,1,Merge,std::sort,512,300,2.2201e-05,1
serial,1,Merge,std::sort,512,500,2.4246e-05,1
serial,1,Merge,std::sort,600,40,2.678e-05,1
serial,1,Merge,std::sort,40,10,1.0279e-05,1
serial,1,Merge,std::sort,16,16,0.000156864,1
serial,1,Merge,std::sort,600,50,3.1399e-05,1
serial,1,Merge,std::sort,600,70,2.8082e-05,1
serial,1,Merge,std::sort,600,300,2.9405e-05,1
serial,1,Merge,std::sort,600,60,3.1219e-05,1
serial,1,Merge,std::sort,600,10,4.0215e-05,1
serial,1,Merge,std::sort,600,100,3.0627e-05,1
serial,1,Merge,std::sort,600,30,3.4735e-05,1
serial,1,Merge,std::sort,600,80,3.1008e-05,1
serial,1,Merge,std::sort,600,20,3.5347e-05,1
serial,1,Merge,std::sort,600,90,3.0618e-05,1
serial,1,Merge,std::sort,600,200,2.9696e-05,1
serial,1,Merge,std::sort,600,16,3.6218e-05,1
serial,1,Merge,std::sort,700,40,2.9886e-05,1
serial,1,Merge,std::sort,600,512,3.0287e-05,1
serial,1,Merge,std::sort,600,256,2.4887e-05,1
serial,1,Merge,std::sort,32,16,0.000160512,1
serial,1,Merge,std::sort,32,32,0.000156504,1
serial,1,Merge,std::sort,600,500,2.4116e-05,1
serial,1,Merge,std::sort,600,400,2.3414e-05,1
serial,1,Merge,std::sort,600,600,2.3595e-05,1
serial,1,Merge,std::sort,700,80,3.2541e-05,1
serial,1,Merge,std::sort,700,30,4.0747e-05,1
serial,1,Merge,std::sort,700,70,3.2191e-05,1
serial,1,Merge,std::sort,700,60,3.9394e-05,1
serial,1,Merge,std::sort,700,50,4.0146e-05,1
serial,1,Merge,std::sort,700,400,3.1809e-05,1
serial,1,Merge,std::sort,600,128,2.5828e-05,1
serial,1,Merge,std::sort,600,64,2.7481e-05,1
serial,1,Merge,std::sort,700,600,3.2952e-05,1
serial,1,Merge,std::sort,700,16,5.2589e-05,1
serial,1,Merge,std::sort,700,500,5.2609e-05,1
serial,1,Merge,std::sort,700,300,3.4815e-05,1
serial,1,Merge,std::sort,700,10,4.8531e-05,1
serial,1,Merge,std::sort,700,20,4.2069e-05,1
serial,1,Merge,std::sort,700,700,5.865e-05,1
serial,1,Merge,std::sort,700,90,3.192e-05,1
serial,1,Merge,std::sort,700,100,3.1559e-05,1
serial,1,Merge,std::sort,700,200,3.0698e-05,1
serial,1,Merge,std::sort,600,32,2.8874e-05,1
serial,1,Merge,std::sort,90,10,1.2443e-05,1
serial,1,Merge,std::sort,32,20,0.00014931,1
serial,1,Merge,std::sort,90,20,9.968e-06,1
serial,1,Merge,std::sort,90,60,4.068e-06,1
serial,1,Merge,std::sort,90,30,1.0419e-05,1
serial,1,Merge,std::sort,64,32,7.7786e-05,1
serial,1,Merge,std::sort,700,128,6.3178e-05,1
serial,1,Merge,std::sort,800,50,5.7678e-05,1
serial,1,Merge,std::sort,700,32,7.1204e-05,1
serial,1,Merge,std::sort,800,90,4.7749e-05,1
serial,1,Merge,std::sort,800,80,4.6066e-05,1
serial,1,Merge,std::sort,700,512,6.0944e-05,1
serial,1,Merge,std::sort,700,256,6.0844e-05,1
serial,1,Merge,std::sort,800,60,5.5353e-05,1
serial,1,Merge,std::sort,800,30,6.0263e-05,1
serial,1,Merge,std::sort,700,64,6.5623e-05,1
serial,1,Merge,std::sort,80,64,2.124e-06,1
serial,1,Merge,std::sort,80,80,3.407e-06,1
serial,1,Merge,std::sort,800,70,5.9331e-05,1
serial,1,Merge,std::sort,800,600,5.5474e-05,1
serial,1,Merge,std::sort,800,500,6.6706e-05,1
serial,1,Merge,std::sort,800,40,7.7676e-05,1
serial,1,Merge,std::sort,800,64,3.8652e-05,1
serial,1,Merge,std::sort,800,256,3.5457e-05,1
serial,1,Merge,std::sort,800,16,6.4551e-05,1
serial,1,Merge,std::sort,800,20,7.3508e-05,1
serial,1,Merge,std::sort,800,700,6.7427e-05,1
serial,1,Merge,std::sort,800,800,6.965e-05,1
serial,1,Merge,std::sort,800,10,8.1112e-05,1
serial,1,Merge,std::sort,800,128,4.0837e-05,1
serial,1,Merge,std::sort,800,300,5.2328e-05,1
serial,1,Merge,std::sort,800,200,5.6126e-05,1
serial,1,Merge,std::sort,800,100,4.7219e-05,1
serial,1,Merge,std::sort,800,400,5.5003e-05,1
serial,1,Merge,std::sort,800,32,4.0206e-05,1
serial,1,Merge,std::sort,800,512,3.4665e-05,1
serial,1,Merge,std::sort,30,30,0.00014943,1
serial,1,Merge,std::sort,30,10,0.000152857,1
serial,1,Merge,std::sort,20,16,0.000148839,1
serial,1,Merge,std::sort,30,20,8.2484e-05,1
serial,1,Merge,std::sort,900,50,4.6046e-05,1
serial,1,Merge,std::sort,900,60,4.23e-05,1
serial,1,Merge,std::sort,900,70,4.4824e-05,1
serial,1,Merge,std::sort,900,80,4.2841e-05,1
serial,1,Merge,std::sort,900,700,3.8161e-05,1
serial,1,Merge,std::sort,40,32,0.000119194,1
serial,1,Merge,std::sort,70,30,3.8873e-05,1
serial,1,Merge,std::sort,20,10,0.000154771,1
serial,1,Merge,std::sort,60,16,7.5882e-05,1
serial,1,Merge,std::sort,80,40,2.5909e-05,1
serial,1,Merge,std::sort,900,900,3.9364e-05,1
serial,1,Merge,std::sort,900,20,6.0052e-05,1
serial,1,Merge,std::sort,900,30,5.7237e-05,1
serial,1,Merge,std::sort,900,10,6.391e-05,1
serial,1,Merge,std::sort,900,600,4.8852e-05,1
serial,1,Merge,std::sort,900,16,4.7719e-05,1
serial,1,Merge,std::sort,900,800,4.8721e-05,1
serial,1,Merge,std::sort,900,40,6.0143e-05,1
serial,1,Merge,std::sort,900,300,4.2249e-05,1
serial,1,Merge,std::sort,900,90,4.798e-05,1
serial,1,Merge,std::sort,70,20,5.6326e-05,1
serial,1,Merge,std::sort,40,16,0.000139321,1
serial,1,Merge,std::sort,70,40,2.676e-05,1
serial,1,Merge,std::sort,900,500,4.0476e-05,1
serial,1,Merge,std::sort,900,400,4.1037e-05,1
serial,1,Merge,std::sort,900,512,4.6708e-05,1
serial,1,Merge,std::sort,900,64,5.2699e-05,1
serial,1,Merge,std::sort,900,32,5.6176e-05,1
serial,1,Merge,std::sort,1000,400,4.262e-05,1
serial,1,Merge,std::sort,900,128,4.9172e-05,1
serial,1,Merge,std::sort,900,256,4.8461e-05,1
serial,1,Merge,std::sort,1000,30,4.806e-05,1
serial,1,Merge,std::sort,1000,40,4.4073e-05,1
serial,1,Merge,std::sort,1000,800,4.3792e-05,1
serial,1,Merge,std::sort,1000,600,4.4744e-05,1
serial,1,Merge,std::sort,1000,10,5.9021e-05,1
serial,1,Merge,std::sort,900,200,4.3041e-05,1
serial,1,Merge,std::sort,900,100,4.4995e-05,1
serial,1,Merge,std::sort,1000,20,5.295e-05,1
serial,1,Merge,std::sort,1000,1000,4.6387e-05,1
serial,1,Merge,std::sort,1000,70,4.6508e-05,1
serial,1,Merge,std::sort,1000,100,5.6706e-05,1
serial,1,Merge,std::sort,1000,300,5.36e-05,1
serial,1,Merge,std::sort,1000,200,5.4713e-05,1
serial,1,Merge,std::sort,1000,500,5.2548e-05,1
serial,1,Merge,std::sort,1000,80,5.4542e-05,1
serial,1,Merge,std::sort,1000,50,5.9361e-05,1
serial,1,Merge,std::sort,1000,60,5.6366e-05,1
serial,1,Merge,std::sort,1024,40,4.267e-05,1
serial,1,Merge,std::sort,1000,700,4.4935e-05,1
serial,1,Merge,std::sort,1000,900,4.3372e-05,1
serial,1,Merge,std::sort,1000,512,4.3212e-05,1
serial,1,Merge,std::sort,1000,16,5.9391e-05,1
serial,1,Merge,std::sort,1000,32,5.347e-05,1
serial,1,Merge,std::sort,1000,128,5.1186e-05,1
serial,1,Merge,std::sort,1000,64,4.8581e-05,1
serial,1,Merge,std::sort,1024,20,5.0374e-05,1
serial,1,Merge,std::sort,1024,30,5.0575e-05,1
serial,1,Merge,std::sort,1000,256,4.6527e-05,1
serial,1,Merge,std::sort,1024,10,5.6456e-05,1
serial,1,Merge,std::sort,1000,90,4.6577e-05,1
serial,1,Merge,std::sort,1024,90,5.1256e-05,1
serial,1,Merge,std::sort,1024,70,4.8542e-05,1
serial,1,Merge,std::sort,1024,80,5.0305e-05,1
serial,1,Merge,std::sort,1024,1000,4.5105e-05,1
serial,1,Merge,std::sort,1024,900,4.5265e-05,1
serial,1,Merge,std::sort,10,10,0.000158768,1
serial,1,Merge,std::sort,1024,600,4.5004e-05,1
serial,1,Merge,std::sort,1024,100,4.9643e-05,1
serial,1,Merge,std::sort,1024,400,5.2198e-05,1
serial,1,Merge,std::sort,1024,500,5.2388e-05,1
serial,1,Merge,std::sort,1024,1024,5.1717e-05,1
serial,1,Merge,std::sort,1024,512,5.314e-05,1
serial,1,Merge,std::sort,1024,700,5.5624e-05,1
serial,1,Merge,std::sort,1024,800,5.2008e-05,1
serial,1,Merge,std::sort,1024,300,5.4493e-05,1
serial,1,Merge,std::sort,1024,200,5.6696e-05,1
serial,1,Merge,std::sort,1024,128,4.7299e-05,1
serial,1,Merge,std::sort,1024,256,4.8661e-05,1
serial,1,Merge,std::sort,1024,16,5.9231e-05,1
serial,1,Merge,std::sort,1024,50,5.288e-05,1
serial,1,Merge,std::sort,1024,32,5.4583e-05,1
serial,1,Merge,std::sort,1024,60,5.0915e-05,1
serial,1,Merge,std::sort,1024,64,5.1506e-05,1
serial,1,Merge,std::sort,2000,60,9.047e-05,1
serial,1,Merge,std::sort,2000,50,9.7563e-05,1
serial,1,Merge,std::sort,2000,80,0.000102933,1
serial,1,Merge,std::sort,2000,90,0.000101391,1
serial,1,Merge,std::sort,2000,300,0.000102042,1
serial,1,Merge,std::sort,2000,32,9.622e-05,1
serial,1,Merge,std::sort,2000,400,0.000103895,1
serial,1,Merge,std::sort,2000,500,0.000105017,1
serial,1,Merge,std::sort,2000,70,0.000107952,1
serial,1,Merge,std::sort,2000,100,0.000107982,1
serial,1,Merge,std::sort,2000,200,0.000107321,1
serial,1,Merge,std::sort,2000,128,0.00010116,1
serial,1,Merge,std::sort,2000,512,9.8795e-05,1
serial,1,Merge,std::sort,2000,64,0.000107222,1
serial,1,Merge,std::sort,2000,600,0.000114625,1
serial,1,Merge,std::sort,2048,80,8.8867e-05,1
serial,1,Merge,std::sort,2000,2000,0.000113744,1
serial,1,Merge,std::sort,2000,900,0.000116148,1
serial,1,Merge,std::sort,2000,1000,0.000115066,1
serial,1,Merge,std::sort,2048,90,9.0179e-05,1
serial,1,Merge,std::sort,2048,100,9.4518e-05,1
serial,1,Merge,std::sort,2000,700,0.000117571,1
serial,1,Merge,std::sort,2000,800,0.000116448,1
serial,1,Merge,std::sort,2000,40,0.000130706,1
serial,1,Merge,std::sort,2048,30,0.000104827,1
serial,1,Merge,std::sort,2048,40,0.000103134,1
serial,1,Merge,std::sort,2000,20,0.000136627,1
serial,1,Merge,std::sort,2048,60,0.000106149,1
serial,1,Merge,std::sort,2000,30,0.000135044,1
serial,1,Merge,std::sort,2048,256,8.1423e-05,1
serial,1,Merge,std::sort,2048,300,0.000102723,1
serial,1,Merge,std::sort,2000,1024,0.000102943,1
serial,1,Merge,std::sort,2048,128,8.5029e-05,1
serial,1,Merge,std::sort,2048,900,9.2794e-05,1
serial,1,Merge,std::sort,2000,256,0.000102944,1
serial,1,Merge,std::sort,2048,600,0.000100368,1
serial,1,Merge,std::sort,2048,200,0.000107001,1
serial,1,Merge,std::sort,2048,70,0.000108724,1
serial,1,Merge,std::sort,2048,50,0.00011714,1
serial,1,Merge,std::sort,2048,20,0.00011684,1
serial,1,Merge,std::sort,2000,10,0.00015404,1
serial,1,Merge,std::sort,2000,16,0.000139061,1
serial,1,Merge,std::sort,2048,10,0.000130425,1
serial,1,Merge,std::sort,2048,512,0.00010122,1
serial,1,Merge,std::sort,2048,1024,0.00010136,1
serial,1,Merge,std::sort,2048,2048,0.00010142,1
serial,1,Merge,std::sort,2048,400,0.000115998,1
serial,1,Merge,std::sort,2048,700,0.000122841,1
serial,1,Merge,std::sort,2048,800,0.000121428,1
serial,1,Merge,std::sort,2048,1000,0.000120135,1
serial,1,Merge,std::sort,2048,2000,0.000126457,1
serial,1,Merge,std::sort,2048,500,0.000132949,1
serial,1,Merge,std::sort,2048,64,0.000134793,1
serial,1,Merge,std::sort,2048,32,0.000136927,1
serial,1,Merge,std::sort,2048,16,0.000157355,1
serial,1,Merge,std::sort,3000,20,0.000188694,1
serial,1,Merge,std::sort,3000,80,0.00014414,1
serial,1,Merge,std::sort,3000,30,0.000172975,1
serial,1,Merge,std::sort,3000,40,0.000171963,1
serial,1,Merge,std::sort,3000,60,0.000162865,1
serial,1,Merge,std::sort,3000,500,0.000155021,1
serial,1,Merge,std::sort,3000,50,0.000167865,1
serial,1,Merge,std::sort,3000,400,0.000157816,1
serial,1,Merge,std::sort,3000,70,0.000165782,1
serial,1,Merge,std::sort,3000,200,0.000162374,1
serial,1,Merge,std::sort,3000,100,0.000164789,1
serial,1,Merge,std::sort,3000,700,0.00015478,1
serial,1,Merge,std::sort,3000,90,0.000166402,1
serial,1,Merge,std::sort,3000,300,0.00016512,1
serial,1,Merge,std::sort,3000,600,0.000157275,1
serial,1,Merge,std::sort,3000,10,0.00022352,1
serial,1,Merge,std::sort,3000,900,0.000157195,1
serial,1,Merge,std::sort,3000,1024,0.000153097,1
serial,1,Merge,std::sort,3000,512,0.00015431,1
serial,1,Merge,std::sort,3000,3000,0.000175119,1
serial,1,Merge,std::sort,3000,1000,0.000178455,1
serial,1,Merge,std::sort,3000,800,0.000184557,1
serial,1,Merge,std::sort,3000,32,0.000180008,1
serial,1,Merge,std::sort,3000,2048,0.000174538,1
serial,1,Merge,std::sort,3000,2000,0.000184085,1
serial,1,Merge,std::sort,3000,16,0.000184346,1
serial,1,Merge,std::sort,3000,128,0.000196759,1
serial,1,Merge,std::sort,3000,256,0.000199004,1
serial,1,Merge,std::sort,3000,64,0.000203782,1
serial,1,Merge,std::sort,4000,300,0.000211757,1
serial,1,Merge,std::sort,4000,700,0.000212639,1
serial,1,Merge,std::sort,4000,400,0.000221857,1
serial,1,Merge,std::sort,4000,40,0.000236423,1
serial,1,Merge,std::sort,4000,60,0.000236935,1
serial,1,Merge,std::sort,4000,200,0.000224221,1
serial,1,Merge,std::sort,4000,50,0.000236484,1
serial,1,Merge,std::sort,4000,100,0.000230242,1
serial,1,Merge,std::sort,4000,1000,0.00021864,1
serial,1,Merge,std::sort,4000,800,0.000217227,1
